lactation,delivery_age_years,dim,dry_days,forage_kg_day,rumination_min_day,milk_kg_day,milk_kg_min_robot,milkings_day,errors_by_100_milkings,high_cdt_by_100_milkings,watery_by_100_milkings,refusals_by_milking,colostrum_separated_kg
3,3.75,249,71.0,3.76987951807229,536.988,39.5855421686747,3.18317757009346,3.02409638554217,3.98406374501992,1.19521912350598,0.929614873837981,0.0584329349269588,5.7
1,1.83333333333333,299,,4.93010033444816,510.0,33.8772575250836,3.26307977736549,3.66555183946488,7.02554744525547,0.912408759124088,0.0,0.704379562043796,0.0
2,2.75,328,53.0,6.06390243902439,543.164133738602,49.9292682926829,3.62350877192982,4.3780487804878,2.15877437325905,0.348189415041783,0.278551532033426,0.532033426183844,25.4
1,1.91666666666667,388,,5.17953608247423,494.421593830334,40.7507731958763,2.80634146341463,4.26030927835052,2.11736237144586,0.0,0.0,0.405323653962492,0.0
2,3.16666666666667,315,67.0,5.86911111111111,554.474683544304,54.0349206349206,2.92960199004975,3.83492063492064,1.15894039735099,0.0,0.0,0.164735099337748,35.4
1,1.83333333333333,335,,4.74931343283582,509.306547619048,32.3546268656716,3.29161958568738,3.17910447761194,0.0,1.97183098591549,0.563380281690141,0.296713615023474,0.0
2,2.91666666666667,295,59.0,5.38396610169492,606.611486486486,43.1183050847458,3.77465208747515,3.42372881355932,0.0,0.99009900990099,0.792079207920792,0.254455445544554,0.0
1,1.83333333333333,411,,4.66812652068127,511.082524271845,34.1046228710462,1.9145251396648,2.62043795620438,1.20705663881151,0.0,0.0,0.255338904363974,0.0
2,3.16666666666667,421,62.0,4.51938242280285,539.744075829384,44.4513064133017,2.01488230827639,3.13064133016627,0.758725341426404,0.0,0.0,0.235204855842185,12.0
1,1.91666666666667,420,,4.79747619047619,546.175771971496,35.2159523809524,2.22424242424242,3.38333333333333,0.0,0.0,0.0,0.595355383532723,0.0
1,2.08333333333333,294,,5.25860544217687,487.820338983051,43.9224489795918,2.88570066730219,3.58503401360544,3.03605313092979,0.0,0.0,0.234345351043643,7.2
2,3.0,321,57.0,5.93744548286604,557.639751552795,56.1676012461059,3.36202643171806,3.54205607476635,0.967458223394899,0.0,0.0,0.164467897977133,34.2
1,1.91666666666667,314,,4.99229299363057,432.088888888889,37.0308917197452,2.37930367504836,3.36624203821656,0.0,0.0,0.0,0.570482497634816,0.0
2,2.91666666666667,385,60.0,4.57633766233766,447.163212435233,40.7966233766234,2.82498017446471,3.27532467532468,0.0,0.0,0.0,0.639175257731959,0.0
1,2.0,312,,4.60445512820513,435.303514376997,33.3375,2.04594285714286,2.85897435897436,0.0,0.0,0.0,0.17152466367713,4.2
2,3.0,287,70.0,5.36411149825784,583.378472222222,48.6351916376307,2.45665236051502,3.23693379790941,0.0,0.0,0.0,0.161463939720129,8.0
1,2.08333333333333,320,,4.5093125,538.523364485981,38.345625,2.1955773955774,2.540625,0.861008610086101,0.0,0.0,0.170971709717097,0.0
2,3.16666666666667,374,69.0,4.13179144385027,564.637333333333,45.0187165775401,2.45629791894852,2.44117647058824,1.20481927710843,1.53340635268346,3.72398685651698,0.0744797371303395,6.6
1,1.83333333333333,277,,5.25111913357401,470.91726618705,40.9649819494585,1.77104283054004,3.91335740072202,3.50553505535055,0.0,0.0,0.548892988929889,0.0
2,2.75,301,53.0,5.49382059800664,575.043046357616,48.897342192691,2.44368358913813,2.80730897009967,0.710059171597633,0.0,0.0,0.177514792899408,22.3
1,1.83333333333333,285,,4.89035087719298,391.947552447552,34.4108771929825,1.81440329218107,3.41052631578947,0.617283950617284,0.0,0.0,0.806584362139918,0.0
2,2.75,319,62.0,5.10473354231975,595.159375,44.5501567398119,2.53973442288049,3.06269592476489,0.307062436028659,0.0,0.0,0.350051177072671,17.6
1,1.91666666666667,289,,5.00771626297578,484.81724137931,36.4415224913495,2.51074144486692,3.64705882352941,0.94876660341556,0.0,0.0,0.87381404174573,6.6
2,2.83333333333333,350,53.0,5.01271428571429,527.279202279202,44.0071428571429,3.01630522088353,3.55428571428571,0.643086816720257,0.0,0.0,0.709807073954984,60.4
1,1.91666666666667,435,,5.46777011494253,541.373853211009,47.6048275862069,2.27030260380014,3.26666666666667,1.47783251231527,0.0,0.0,0.114004222378607,20.2
2,3.25,383,52.0,4.65702349869452,574.3203125,55.3026109660574,3.03824091778203,2.73629242819843,0.954198473282443,0.0,0.0,0.0391221374045802,35.5
1,2.0,313,,4.68977635782748,479.700636942675,29.8182108626198,2.12912524850895,3.32907348242811,10.8445297504798,0.0,0.0,0.887715930902111,5.9
2,3.0,343,65.0,5.00288629737609,548.587209302326,47.2125364431487,2.69492979719189,3.73760932944606,1.24804992199688,0.0,0.0,0.508580343213729,7.7
1,1.91666666666667,330,,4.60030303030303,478.59696969697,33.9572727272727,1.45609467455621,2.56666666666667,0.0,0.0,0.0,0.114521841794569,0.0
2,3.0,368,62.0,3.88057065217391,497.956639566396,38.1391304347826,1.90869061413673,2.34510869565217,0.0,0.0,0.0,0.0498261877172654,33.3
1,1.83333333333333,382,,4.9880890052356,513.68407310705,37.6832460732984,2.7612618724559,3.89267015706806,1.88298587760592,0.0,0.0,0.577673167451244,0.0
2,3.08333333333333,307,70.0,5.34537459283388,585.902597402597,50.5697068403909,2.77717309145881,4.30944625407166,4.23280423280423,0.0,0.0,0.507180650037793,20.4
1,1.91666666666667,316,,5.17104430379747,514.97476340694,39.853164556962,2.78119815668203,3.44303797468354,0.643382352941177,0.0,0.0,0.34375,0.0
2,2.91666666666667,321,53.0,5.25971962616822,561.170807453416,48.1610591900312,3.37241379310345,3.80685358255452,0.572831423895254,0.0,0.0,0.390343698854337,27.8
1,1.83333333333333,355,,4.66450704225352,490.224719101124,31.4264788732394,3.89308411214953,3.02253521126761,2.79589934762349,0.0,0.0,0.349487418452936,6.3
2,3.0,297,57.0,4.70619528619529,525.805369127517,42.7464646464647,4.27127882599581,3.21885521885522,1.88284518828452,0.0,0.0,0.178870292887029,23.3
1,2.5,352,,4.51741477272727,563.991501416431,32.9096590909091,4.16574468085106,2.67329545454545,0.743889479277364,0.0,0.0,0.0860786397449522,8.4
1,1.91666666666667,288,,4.57652777777778,461.674740484429,28.5517361111111,1.40210280373832,3.02430555555556,0.0,0.0,0.0,0.334098737083812,2.8
2,2.83333333333333,362,64.0,4.1424861878453,507.823691460055,36.9450276243094,2.07243460764588,2.79005524861878,0.0,0.0,0.0,0.195049504950495,11.5
1,2.0,294,,4.75612244897959,535.064406779661,35.8,1.85498108448928,2.69727891156463,1.38713745271122,0.0,0.0,0.228247162673392,0.0
2,2.91666666666667,293,53.0,3.96914675767918,572.901360544218,40.2109215017065,2.12262090483619,2.18430034129693,0.46875,0.0,0.0,0.13125,0.0
1,1.83333333333333,344,,4.93290697674419,525.710144927536,34.7712209302326,2.1448395490026,3.36046511627907,0.0,0.0,0.0,0.345155709342561,5.2
2,3.0,299,64.0,5.06003344481605,613.653333333333,47.3224080267559,2.33884156729131,3.92976588628763,0.0,0.0,0.0,0.366808510638298,7.1
1,1.83333333333333,292,,4.44198630136986,459.498293515358,29.127397260274,2.66396396396396,2.94178082191781,25.3783469150175,0.0,0.0,0.265424912689173,6.8
2,2.75,299,63.0,3.88963210702341,528.06,34.3939799331104,3.70900621118012,2.25752508361204,10.3703703703704,0.592592592592593,0.0,0.134814814814815,0.0
1,1.91666666666667,339,,4.15970501474926,500.632352941176,29.123598820059,1.50946666666667,2.2094395280236,1.86915887850467,0.0,0.0,0.154873164218959,0.0
2,3.0,292,64.0,3.69287671232877,582.682593856655,36.4736301369863,1.81471518987342,2.1541095890411,1.4308426073132,0.0,0.0,0.0620031796502385,26.0
1,1.91666666666667,420,,5.09678571428571,457.083135391924,39.0095238095238,2.04244047619048,4.00238095238095,0.65437239738251,0.0,0.0,1.0464009518144,0.0
1,2.16666666666667,395,,4.80605063291139,489.325757575758,35.9944303797468,2.53590982286634,3.14177215189873,1.53102336825141,0.0,0.0,0.493956486704271,6.3
1,1.91666666666667,321,,4.93046728971963,534.301242236025,35.1146417445483,3.60513565891473,3.23052959501558,1.63934426229508,0.0,0.0,0.500482160077146,0.0
2,3.0,300,63.0,4.83313333333333,571.564784053156,45.0663333333333,4.10915287244401,3.43,0.971817298347911,0.0,0.0,0.295432458697765,22.9
1,1.91666666666667,286,,5.14248251748252,502.843205574913,38.1447552447552,1.67054986020503,3.76923076923077,1.57699443413729,0.0,0.0,0.626159554730983,14.8
2,2.83333333333333,342,53.0,4.93847953216374,560.486880466472,45.4002923976608,2.03457489878543,3.60818713450292,0.405186385737439,0.0,0.0,0.435980551053485,23.9
1,2.33333333333333,287,,5.12606271777003,582.086805555556,41.5090592334495,1.20578439964943,3.98954703832753,2.00873362445415,0.0,0.0,0.434934497816594,0.0
2,3.25,300,70.0,3.28366666666667,541.541528239203,35.0403333333333,1.65437003405221,2.98333333333333,15.7541899441341,0.0,0.0,0.192178770949721,0.0
1,1.75,400,,4.687075,499.384039900249,34.3055,2.39033771106942,2.675,1.21495327102804,0.0,0.0,0.291588785046729,0.0
1,1.91666666666667,412,,4.63718446601942,470.1598062954,31.9002427184466,2.29175911251981,3.0631067961165,0.396196513470681,0.0,0.0,0.316164817749604,20.5
2,3.25,294,68.0,3.96598639455782,500.277966101695,43.6608843537415,3.437,2.71428571428571,0.50125313283208,0.0,0.0,0.195488721804511,6.3
1,1.75,305,,4.42272131147541,490.699346405229,30.8485245901639,2.1822308690013,2.54426229508197,1.67525773195876,0.0,0.0,0.201030927835052,4.1
2,2.75,321,60.0,3.97386292834891,524.807453416149,37.2224299065421,2.51727019498607,2.22741433021807,0.55944055944056,0.0,0.0,0.187412587412587,13.6
1,1.83333333333333,466,,4.75214592274678,556.237687366167,34.699356223176,2.33063402385436,3.44206008583691,1.12219451371571,0.0,0.0,0.841645885286783,5.0
1,1.83333333333333,310,,4.90087096774194,453.147909967846,34.2448387096774,2.47494553376906,3.01612903225806,0.0,0.0,0.0,0.349732620320856,0.0
2,2.91666666666667,396,74.0,4.43229797979798,498.886649874055,46.4583333333333,3.47677224736048,3.3510101010101,0.0,0.150715900527506,0.0,0.381311228334589,0.0
1,1.91666666666667,316,,4.73037974683544,441.217665615142,30.9455696202532,2.98034934497817,2.90189873417722,2.29007633587786,0.0,0.0,0.630316248636859,0.0
2,3.0,325,63.0,3.89606153846154,441.883435582822,38.6941538461538,3.48914405010438,2.93846153846154,0.523560209424084,0.0,0.0,0.306806282722513,22.9
1,1.91666666666667,387,,4.8328165374677,539.948453608247,42.4237726098191,2.91309872922776,2.64599483204134,0.87890625,0.0,0.0,0.109375,0.0
2,3.16666666666667,300,75.0,3.8741,548.501661129568,49.3563333333333,3.71028037383178,2.5,0.666666666666667,0.0,0.0,0.12,24.9
1,2.08333333333333,290,,5.23865517241379,539.79381443299,44.5441379310345,1.87089397089397,3.31379310344828,0.936524453694069,0.0,0.0,0.202913631633715,7.3
2,3.08333333333333,372,63.0,5.34688172043011,549.87399463807,59.722311827957,2.17237735849057,3.55376344086022,0.302571860816944,0.0,0.0,0.149016641452345,13.9
1,2.0,319,,4.77119122257053,592.434375,33.4711598746081,1.70317124735729,2.99373040752351,2.30366492146597,0.0,0.0,0.240837696335079,0.0
2,3.08333333333333,323,69.0,4.42650154798762,631.268518518518,47.569040247678,2.37197197197197,3.08978328173375,0.30060120240481,0.0,0.0,0.0561122244488978,14.1
1,1.83333333333333,309,,5.20799352750809,524.890322580645,42.1838187702265,2.80402116402116,3.15210355987055,12.9363449691992,0.0,0.0,0.145790554414784,6.8
2,2.83333333333333,321,61.0,4.93445482866044,527.664596273292,47.8417445482866,3.08474747474747,3.09034267912773,2.62096774193548,0.0,0.0,0.123991935483871,11.9
1,1.75,291,,4.86907216494845,557.044520547945,32.2762886597938,2.95395987328406,3.25773195876289,1.58227848101266,0.0,0.0,0.491561181434599,0.0
2,2.66666666666667,284,61.0,4.81137323943662,585.224561403509,42.1897887323944,3.24639556377079,3.79929577464789,0.278035217794254,0.0,0.0,0.440222428174235,0.0
1,1.83333333333333,286,,5.06199300699301,577.766550522648,37.1811188811189,3.30775462962963,3.02097902097902,3.81944444444444,0.0,0.0,0.211805555555556,5.8
2,2.75,403,60.0,4.38315136476427,588.784653465347,43.4181141439206,4.00536028119508,2.87096774193548,5.53154710458081,1.55574762316335,0.345721694036301,0.107173725151253,14.0
1,1.83333333333333,397,,4.73919395465995,466.942211055276,32.1863979848866,3.9970189701897,3.73299748110831,2.90148448043185,0.0,0.0,1.03508771929825,10.8
2,3.08333333333333,333,62.0,3.55972972972973,488.592814371257,38.0198198198198,4.83791946308725,3.63063063063063,9.7601323407775,2.06782464846981,0.496277915632754,0.368072787427626,5.2
1,1.91666666666667,314,,4.51799363057325,481.193650793651,32.2152866242038,2.47658227848101,2.51273885350318,0.506970849176172,0.0,0.0,0.133079847908745,0.0
2,2.91666666666667,346,61.0,3.48199421965318,467.939481268012,36.6693641618497,2.54341351660939,2.53179190751445,1.02739726027397,0.114155251141553,0.0,0.100456621004566,23.2
1,2.0,306,,4.84647058823529,550.820846905537,35.5918300653595,4.26816283924843,3.12745098039216,0.0,0.0,0.0,0.292580982236155,0.0
2,3.0,283,59.0,3.94756183745583,531.985915492958,40.4395759717315,4.12047159699893,3.39929328621908,0.0,0.831600831600832,0.0,0.260914760914761,20.2
1,1.91666666666667,298,,4.37671140939597,533.555183946488,40.3312080536913,4.86021021021021,2.35234899328859,10.6990014265335,0.0,0.0,0.0285306704707561,0.0
2,2.91666666666667,299,61.0,4.25147157190635,525.986666666667,43.1294314381271,5.28318584070797,2.74247491638796,14.6341463414634,0.0,0.0,0.0463414634146341,19.5
1,1.91666666666667,290,,4.15534482758621,486.828178694158,38.0931034482759,3.06553945249597,2.12758620689655,0.0,0.0,0.0,0.0696920583468395,0.0
1,1.83333333333333,320,,4.1990625,542.934579439252,39.538125,2.62533333333333,2.13125,2.19941348973607,0.0,0.0,0.0645161290322581,16.2
1,1.83333333333333,308,,4.26042207792208,556.495145631068,32.6681818181818,2.8532281205165,2.26298701298701,0.430416068866571,0.0,0.0,0.0774748923959828,0.0
2,2.91666666666667,305,68.0,3.63173770491803,541.856209150327,40.1052459016393,3.53189415041783,2.35409836065574,0.835654596100279,0.0,0.0,0.084958217270195,17.7
1,1.91666666666667,328,,5.32768292682927,538.215805471125,43.8615853658537,1.47353300733496,5.02439024390244,1.21359223300971,0.0,0.0,1.52063106796116,2.4
1,1.83333333333333,338,,4.9248224852071,516.185840707965,35.1896449704142,3.029375,3.31656804733728,1.24888492417484,0.0,0.0,0.206958073148974,0.0
1,2.41666666666667,292,,4.59010273972603,561.252559726962,39.1287671232877,2.46375661375661,2.58904109589041,1.71957671957672,0.0,0.0,0.111111111111111,19.5
1,2.0,406,,4.34551724137931,562.407862407862,29.6334975369458,2.46125654450262,2.88916256157635,8.09889173060528,0.0,0.0,0.257459505541347,5.1
1,1.83333333333333,288,,4.5603125,558.754325259516,43.1277777777778,4.47157434402332,2.36805555555556,1.02639296187683,0.0,0.0,0.0571847507331378,0.0
1,1.83333333333333,465,,4.12062365591398,548.390557939914,34.6131182795699,2.89201637666325,2.1010752688172,0.716479017400205,0.0,0.0,0.0317297850562948,0.0
1,2.41666666666667,324,,4.66003086419753,537.446153846154,39.958024691358,2.83985680190931,2.58024691358025,0.717703349282297,0.0,0.0,0.0334928229665072,17.2
1,1.75,458,,4.98550218340611,534.660130718954,40.0646288209607,2.59387755102041,3.55021834061135,3.99753997539975,0.0,0.0,0.440959409594096,0.0
1,1.83333333333333,304,,5.15197368421053,582.386885245902,40.4598684210526,2.97205607476636,3.51973684210526,0.654205607476635,0.0,0.0,0.45607476635514,0.0
2,2.83333333333333,309,59.0,4.11961165048544,612.51935483871,47.6770226537217,3.63866039952996,2.74757281553398,0.588928150765607,0.0,0.0,0.199057714958775,35.3
1,1.83333333333333,362,,4.24958563535912,566.457300275482,33.0317679558011,1.94660194174757,2.27348066298343,0.121506682867558,0.0,0.0,0.153098420413123,0.0
1,1.91666666666667,298,,4.90768456375839,575.294314381271,37.4214765100671,2.68856088560886,2.7248322147651,0.738916256157635,0.0,0.0,0.0948275862068965,0.0
1,2.08333333333333,309,,4.29831715210356,437.432258064516,25.3838187702265,3.22942708333333,2.48543689320388,1.953125,0.0,0.0,0.169270833333333,0.0
1,2.0,341,,5.25058651026393,617.008771929825,43.3469208211144,3.05152027027027,3.4692082111437,1.43702451394759,0.084530853761623,0.0,0.318681318681319,0.0
1,1.83333333333333,292,,4.45054794520548,527.941979522184,34.7126712328767,3.00841379310345,2.47945205479452,0.69060773480663,0.0,0.0,0.136740331491713,0.0
1,1.91666666666667,305,,4.78577049180328,557.986928104575,38.2062295081967,3.46876332622601,3.0983606557377,8.14814814814815,0.0,0.0,0.263492063492063,0.0
1,1.83333333333333,303,,5.0453795379538,556.108552631579,38.503300330033,2.55546038543897,3.0990099009901,1.38445154419595,0.0,0.0,0.240681576144835,0.0
1,1.75,365,,4.7205205479452,555.177595628415,39.06,3.16493374108053,2.68219178082192,0.306435137895812,0.0,0.0,0.0949948927477017,0.0
1,1.91666666666667,336,,4.52678571428571,443.839762611276,32.102380952381,3.18962605548854,2.48511904761905,1.55688622754491,0.0,0.0,0.166467065868263,3.5
1,2.0,353,,4.02779036827195,518.822033898305,28.18611898017,2.86067415730337,2.03116147308782,0.0,0.0,0.0,0.0195258019525802,0.0
1,1.83333333333333,308,,4.11866883116883,542.294498381877,30.7652597402597,3.3506976744186,2.0974025974026,1.23839009287926,0.0,0.0,0.0897832817337461,13.4
1,1.83333333333333,297,,4.52612794612795,488.097315436242,29.8346801346801,4.08305687203791,2.88552188552189,3.50058343057176,0.0,0.0,0.359393232205368,0.0
1,1.83333333333333,301,,4.89428571428571,575.483443708609,35.7119601328904,2.61091549295775,2.82392026578073,0.470588235294118,0.0,0.0,0.0670588235294118,0.0
1,1.83333333333333,286,,4.41835664335664,523.815331010453,32.6552447552448,4.35779376498801,3.4020979020979,36.382322713258,0.0,0.0,0.206577595066804,0.0
1,1.91666666666667,377,,4.65644562334217,536.685185185185,37.1350132625995,4.97890974084004,2.96551724137931,0.715563506261181,0.0894454382826476,0.0,0.183363148479428,0.0
1,1.83333333333333,302,,4.67337748344371,568.80198019802,36.308940397351,4.03181818181818,2.48344370860927,2.66666666666667,0.0,0.0,0.313333333333333,5.4
1,1.83333333333333,342,,5.26821637426901,581.667638483965,40.2201754385965,3.042734375,3.73684210526316,1.95618153364632,0.0,0.0,0.477308294209703,4.1
1,1.91666666666667,293,,5.16590443686007,577.56462585034,39.3409556313993,2.77101449275362,3.54266211604096,1.0597302504817,0.0,0.0,0.369942196531792,20.2
1,1.83333333333333,289,,4.57640138408305,525.241379310345,30.4823529411765,3.68342036553525,2.65397923875433,0.782268578878748,0.0,0.0,0.241199478487614,0.0
1,1.83333333333333,294,,4.25860544217687,492.450847457627,26.6853741496599,2.08171262699565,2.36054421768708,1.44092219020173,0.0,0.0,0.0677233429394813,0.0
1,1.91666666666667,333,,4.75525525525526,541.056886227545,38.5516516516517,1.67397563676633,2.70570570570571,0.554938956714761,0.0,0.0,0.300776914539401,0.0
1,1.91666666666667,290,,4.90927586206897,550.98969072165,33.55,2.86420274551214,3.28965517241379,0.0,0.0,0.0,0.741090146750524,6.3
1,1.75,318,,4.44650943396226,550.905956112853,30.7138364779874,1.64714611872146,2.83018867924528,10.8888888888889,0.666666666666667,0.555555555555556,0.286666666666667,0.0
1,2.0,313,,5.09987220447284,522.089171974522,42.861661341853,2.07856468366383,3.38658146964856,1.41509433962264,0.0,0.0,0.160377358490566,0.0
1,1.83333333333333,298,,4.88812080536913,582.341137123746,36.4728187919463,2.02301101591187,2.73825503355705,0.857843137254902,0.0,0.0,0.207107843137255,20.2
1,1.83333333333333,309,,4.71119741100324,571.025806451613,41.3656957928803,1.8615625,3.10679611650485,0.625,0.0,0.0,0.203125,0.0
1,2.0,332,,4.39039156626506,540.636636636637,37.0927710843374,3.9793427230047,2.56626506024096,1.17370892018779,0.0,0.0,0.262910798122066,0.0
1,2.08333333333333,440,,4.59225,578.829931972789,40.8088636363636,1.69367741935484,3.62272727272727,8.21831869510665,0.0,0.0,0.242785445420326,0.0
1,1.91666666666667,311,,4.19308681672026,534.977564102564,34.1781350482315,2.79101449275362,2.21864951768489,0.72463768115942,0.0,0.0,0.0855072463768116,0.0
1,2.0,329,,4.52066869300912,443.078787878788,33.5562310030395,2.48120950323974,2.8145896656535,2.05183585313175,0.0,0.0,0.105831533477322,0.0
1,1.75,296,,4.40375,518.16835016835,29.1195945945946,2.60749665327979,2.52364864864865,0.0,0.0,0.0,0.202141900937082,4.9
1,2.0,299,,3.89822742474916,571.773333333333,36.8090301003344,2.77234726688103,2.07692307692308,0.0,0.0,0.0,0.0515297906602254,0.0
1,1.83333333333333,310,,4.83070967741935,538.234726688103,38.2754838709677,2.38766177739431,3.74838709677419,0.946643717728055,0.0,0.0,0.744406196213425,5.5
1,1.91666666666667,320,,4.08253125,487.8753894081,29.9125,1.22725,2.509375,1.2453300124533,0.0,0.0,0.148194271481943,0.0
1,2.25,298,,4.0436577181208,510.076923076923,39.4835570469799,2.962375,2.67785234899329,1.12781954887218,0.0,0.0,0.0651629072681704,0.0
1,1.91666666666667,313,,4.37437699680511,553.84229390681,35.8207667731629,1.68531139835488,2.73482428115016,2.33644859813084,0.0,0.0,0.119158878504673,14.9
1,1.83333333333333,351,,4.16558404558404,463.693181818182,24.2464387464387,2.91634948096886,3.31054131054131,2.15146299483649,0.0,0.0,0.487951807228916,3.7
1,2.0,305,,3.97891803278688,545.21568627451,30.304262295082,1.85653846153846,2.5672131147541,0.893997445721584,0.0,0.0,0.146871008939974,10.1
1,1.83333333333333,372,,4.32094086021505,570.908847184987,33.6537634408602,2.79899909008189,2.97043010752688,1.99095022624434,0.0,0.0,0.243438914027149,7.1
1,1.91666666666667,435,,4.21622988505747,563.293577981651,37.8857471264368,2.06688988095238,3.08735632183908,0.670141474311243,0.0,0.0,0.228592702903946,0.0
1,1.83333333333333,309,,4.94245954692557,596.68064516129,41.2346278317152,1.89362267493357,3.6504854368932,0.443262411347518,0.0,0.0,0.160460992907801,24.5
1,1.83333333333333,450,,4.65862222222222,537.39911308204,42.4464444444444,1.36863488624052,4.14,2.25442834138486,0.0,0.0,0.555555555555556,19.0
1,1.83333333333333,300,,4.82586666666667,575.800664451827,40.4623333333333,2.05611439842209,3.39333333333333,1.57170923379175,0.0,0.0,0.253438113948919,8.3
1,1.83333333333333,298,,4.49057046979866,541.040133779264,33.8255033557047,2.32398058252427,3.46308724832215,0.968992248062015,0.0,0.0,0.635658914728682,12.5
1,1.91666666666667,296,,4.19216216216216,553.996632996633,30.497972972973,3.03364817001181,2.86486486486486,2.24056603773585,0.0,0.0,0.202830188679245,0.0
1,1.91666666666667,331,,4.54516616314199,588.551204819277,44.8093655589124,2.18510638297872,2.87915407854985,5.03672612801679,0.944386149003148,0.419727177334732,0.0608604407135362,0.0
1,2.08333333333333,297,,4.00794612794613,565.654362416107,34.2872053872054,1.30336633663366,3.4040404040404,1.78041543026706,0.29673590504451,0.0,0.265084075173096,8.3
1,1.83333333333333,285,,4.42266666666667,519.496503496503,32.9547368421053,3.06744432661718,3.35438596491228,13.1799163179916,0.0,0.0,0.22489539748954,10.3
1,2.0,330,,3.87945454545455,517.081570996979,33.8751515151515,1.95379241516966,3.02727272727273,0.500500500500501,0.0,0.0,0.576576576576577,0.0
1,1.83333333333333,340,,4.21097058823529,544.554252199413,36.315,1.54920792079208,2.98235294117647,0.0,0.0,0.0,0.129191321499014,0.0
1,2.0,297,,4.02417508417508,606.36577181208,40.6414141414141,3.19521094640821,2.95622895622896,7.06150341685649,0.0,0.0,0.138952164009112,0.0
1,1.91666666666667,313,,3.48095846645367,469.299363057325,30.3281150159744,3.12594936708861,2.54952076677316,3.38345864661654,0.0,0.0,0.216791979949875,0.0
1,1.83333333333333,326,,4.63579754601227,543.391437308868,43.9009202453988,1.96891545687447,3.59509202453988,1.27986348122867,0.0,0.0,0.18259385665529,5.9
1,1.83333333333333,299,,3.90133779264214,551.26,33.7943143812709,0.951521298174442,3.29096989966555,0.508130081300813,0.0,0.0,0.488821138211382,0.0
1,1.91666666666667,310,,3.76690322580645,551.971061093248,36.6858064516129,1.69457831325301,2.68709677419355,1.08043217286915,0.0,0.0,0.29171668667467,20.1
1,1.83333333333333,299,,4.37538461538462,557.106666666667,40.9147157190635,2.0235593220339,3.95317725752508,2.62267343485618,0.0,0.0,0.258883248730964,4.2
1,1.83333333333333,312,,4.48939102564103,488.549520766773,42.2919871794872,2.16187845303867,4.09294871794872,1.48786217697729,0.0,0.0,0.374314800313234,0.0
1,1.91666666666667,295,,3.49210169491525,521.070945945946,28.9908474576271,1.94541120381406,2.83389830508475,0.717703349282297,0.0,0.0,0.106459330143541,0.0
1,1.91666666666667,294,,4.05275510204082,577.877966101695,40.7799319727891,5.52638554216867,2.86734693877551,10.5575326215896,0.237247924080664,0.0,0.129300118623962,0.0
1,1.83333333333333,306,,3.31055555555556,525.032573289902,34.5647058823529,3.18045602605863,2.01633986928105,1.45867098865478,0.0,0.0,0.0032414910858995,23.6
1,1.91666666666667,291,,3.76570446735395,557.993150684931,35.4268041237113,3.17890520694259,2.56357388316151,1.20643431635389,0.0,0.0,0.079088471849866,0.0
1,1.75,310,,3.83690322580645,549.466237942122,36.5841935483871,1.63300438596491,2.95161290322581,2.62295081967213,0.0,0.0,0.240437158469945,0.0
1,1.83333333333333,293,,3.75597269624573,579.557823129252,37.039590443686,1.86485461441214,2.74744027303754,3.72670807453416,0.0,0.0,0.150310559006211,0.0
1,1.66666666666667,293,,3.93901023890785,546.159863945578,36.9805460750853,3.39570484581498,3.11262798634812,1.53508771929825,0.0,0.0,0.195175438596491,0.0
1,1.66666666666667,267,,2.88707865168539,376.779850746269,19.601872659176,2.70072595281307,2.06367041198502,1.27041742286751,0.0,0.0,0.0326678765880218,0.0
